x,y,z
-3.6,-1.754,0.0
-3.415,-1.754,0.0
-3.231,-1.754,0.016
-3.046,-1.754,0.035
-2.861,-1.754,0.044
-2.677,-1.754,0.033
-2.492,-1.754,0.03
-2.308,-1.754,0.064
-2.123,-1.754,0.103
-1.938,-1.754,0.143
-1.754,-1.754,0.17
-1.569,-1.754,0.151
-1.385,-1.754,0.115
-1.2,-1.754,0.082
-1.015,-1.754,0.053
-0.831,-1.754,0.056
-0.646,-1.754,0.071
-0.462,-1.754,0.063
-0.277,-1.754,0.042
-0.092,-1.754,0.0
0.092,-1.754,0.0
0.277,-1.754,0.0
0.462,-1.754,0.0
0.646,-1.754,0.0
0.831,-1.754,0.0
1.015,-1.754,0.0
1.2,-1.754,0.0
1.385,-1.754,0.0
1.569,-1.754,0.0
1.754,-1.754,0.0
1.938,-1.754,0.0
2.123,-1.754,0.018
2.308,-1.754,0.065
2.492,-1.754,0.091
2.677,-1.754,0.079
2.861,-1.754,0.069
3.046,-1.754,0.073
3.231,-1.754,0.088
3.415,-1.754,0.129
3.6,-1.754,0.16
3.784,-1.754,0.156
3.969,-1.754,0.133
4.154,-1.754,0.084
4.338,-1.754,0.034
4.523,-1.754,0.019
4.707,-1.754,0.016
4.892,-1.754,0.02
5.077,-1.754,0.023
5.261,-1.754,0.0
5.446,-1.754,0.0
5.63,-1.754,0.0
5.815,-1.754,0.0
-5.815,-1.569,0.033
-5.63,-1.569,0.0
-5.446,-1.569,0.0
-5.261,-1.569,0.0
-5.077,-1.569,0.0
-4.892,-1.569,0.0
-4.707,-1.569,0.0
-4.523,-1.569,0.0
-4.338,-1.569,0.0
-4.154,-1.569,0.0
-3.969,-1.569,0.0
-3.784,-1.569,0.0
-3.6,-1.569,0.0
-3.415,-1.569,0.0
-3.231,-1.569,0.0
-3.046,-1.569,0.0
-2.861,-1.569,0.0
-2.677,-1.569,0.0
-2.492,-1.569,0.0
-2.308,-1.569,0.003
-2.123,-1.569,0.042
-1.938,-1.569,0.082
-1.754,-1.569,0.11
-1.569,-1.569,0.09
-1.385,-1.569,0.054
-1.2,-1.569,0.022
-1.015,-1.569,0.0
-0.831,-1.569,0.0
-0.646,-1.569,0.011
-0.462,-1.569,0.003
-0.277,-1.569,0.0
-0.092,-1.569,0.0
0.092,-1.569,0.0
0.277,-1.569,0.0
0.462,-1.569,0.0
0.646,-1.569,0.0
0.831,-1.569,0.0
1.015,-1.569,0.0
1.2,-1.569,0.0
1.385,-1.569,0.0
1.569,-1.569,0.0
1.754,-1.569,0.0
1.938,-1.569,0.0
2.123,-1.569,0.0
2.308,-1.569,0.004
2.492,-1.569,0.03
2.677,-1.569,0.018
2.861,-1.569,0.009
3.046,-1.569,0.013
3.231,-1.569,0.027
3.415,-1.569,0.069
3.6,-1.569,0.099
3.784,-1.569,0.095
3.969,-1.569,0.073
4.154,-1.569,0.024
4.338,-1.569,0.0
4.523,-1.569,0.0
4.707,-1.569,0.0
4.892,-1.569,0.0
5.077,-1.569,0.0
5.261,-1.569,0.0
5.446,-1.569,0.0
5.63,-1.569,0.0
5.815,-1.569,0.0
-5.815,-1.385,0.0
-5.63,-1.385,0.0
-5.446,-1.385,0.0
-5.261,-1.385,0.0
-5.077,-1.385,0.0
-4.892,-1.385,0.0
-4.707,-1.385,0.0
-4.523,-1.385,0.0
-4.338,-1.385,0.0
-4.154,-1.385,0.0
-3.969,-1.385,0.0
-3.784,-1.385,0.0
-3.6,-1.385,0.0
-3.415,-1.385,0.0
-3.231,-1.385,0.0
-3.046,-1.385,0.0
-2.861,-1.385,0.0
-2.677,-1.385,0.0
-2.492,-1.385,0.0
-2.308,-1.385,0.0
-2.123,-1.385,0.0
-1.938,-1.385,0.021
-1.754,-1.385,0.048
-1.569,-1.385,0.029
-1.385,-1.385,0.0
-1.2,-1.385,0.0
-1.015,-1.385,0.0
-0.831,-1.385,0.0
-0.646,-1.385,0.0
-0.462,-1.385,0.0
-0.277,-1.385,0.0
-0.092,-1.385,0.0
0.092,-1.385,0.0
0.277,-1.385,0.0
0.462,-1.385,0.0
0.646,-1.385,0.0
0.831,-1.385,0.0
1.015,-1.385,0.0
1.2,-1.385,0.0
1.385,-1.385,0.0
1.569,-1.385,0.0
1.754,-1.385,0.0
1.938,-1.385,0.0
2.123,-1.385,0.0
2.308,-1.385,0.0
2.492,-1.385,0.0
2.677,-1.385,0.0
2.861,-1.385,0.0
3.046,-1.385,0.0
3.231,-1.385,0.0
3.415,-1.385,0.007
3.6,-1.385,0.038
3.784,-1.385,0.034
3.969,-1.385,0.011
4.154,-1.385,0.0
4.338,-1.385,0.0
4.523,-1.385,0.0
4.707,-1.385,0.0
4.892,-1.385,0.0
5.077,-1.385,0.0
5.261,-1.385,0.0
5.446,-1.385,0.0
5.63,-1.385,0.0
5.815,-1.385,0.0
-5.815,-1.2,0.0
-5.63,-1.2,0.0
-5.446,-1.2,0.0
-5.261,-1.2,0.0
-5.077,-1.2,0.0
-4.892,-1.2,0.0
-4.707,-1.2,0.0
-4.523,-1.2,0.0
-4.338,-1.2,0.0
-4.154,-1.2,0.0
-3.969,-1.2,0.0
-3.784,-1.2,0.0
-3.6,-1.2,0.0
-3.415,-1.2,0.0
-3.231,-1.2,0.0
-3.046,-1.2,0.0
-2.861,-1.2,0.0
-2.677,-1.2,0.0
-2.492,-1.2,0.0
-2.308,-1.2,0.0
-2.123,-1.2,0.0
-1.938,-1.2,0.018
-1.754,-1.2,0.045
-1.569,-1.2,0.026
-1.385,-1.2,0.0
-1.2,-1.2,0.0
-1.015,-1.2,0.0
-0.831,-1.2,0.0
-0.646,-1.2,0.0
-0.462,-1.2,0.0
-0.277,-1.2,0.0
-0.092,-1.2,0.0
0.092,-1.2,0.0
0.277,-1.2,0.0
0.462,-1.2,0.0
0.646,-1.2,0.0
0.831,-1.2,0.0
1.015,-1.2,0.0
1.2,-1.2,0.0
1.385,-1.2,0.0
1.569,-1.2,0.0
1.754,-1.2,0.0
1.938,-1.2,0.0
2.123,-1.2,0.0
2.308,-1.2,0.0
2.492,-1.2,0.0
2.677,-1.2,0.0
2.861,-1.2,0.0
3.046,-1.2,0.0
3.231,-1.2,0.0
3.415,-1.2,0.004
3.6,-1.2,0.035
3.784,-1.2,0.031
3.969,-1.2,0.008
4.154,-1.2,0.0
4.338,-1.2,0.0
4.523,-1.2,0.0
4.707,-1.2,0.0
4.892,-1.2,0.0
5.077,-1.2,0.0
5.261,-1.2,0.0
5.446,-1.2,0.0
5.63,-1.2,0.0
5.815,-1.2,0.0
-5.815,-1.015,0.0
-5.63,-1.015,0.0
-5.446,-1.015,0.0
-5.261,-1.015,0.0
-5.077,-1.015,0.0
-4.892,-1.015,0.0
-4.707,-1.015,0.0
-4.523,-1.015,0.0
-4.338,-1.015,0.0
-4.154,-1.015,0.0
-3.969,-1.015,0.0
-3.784,-1.015,0.0
-3.6,-1.015,0.0
-3.415,-1.015,0.0
-3.231,-1.015,0.0
-3.046,-1.015,0.0
-2.861,-1.015,0.0
-2.677,-1.015,0.0
-2.492,-1.015,0.0
-2.308,-1.015,0.0
-2.123,-1.015,0.0
-1.938,-1.015,0.038
-1.754,-1.015,0.065
-1.569,-1.015,0.046
-1.385,-1.015,0.009
-1.2,-1.015,0.0
-1.015,-1.015,0.0
-0.831,-1.015,0.0
-0.646,-1.015,0.0
-0.462,-1.015,0.0
-0.277,-1.015,0.0
-0.092,-1.015,0.0
0.092,-1.015,0.0
0.277,-1.015,0.0
0.462,-1.015,0.0
0.646,-1.015,0.0
0.831,-1.015,0.0
1.015,-1.015,0.0
1.2,-1.015,0.0
1.385,-1.015,0.0
1.569,-1.015,0.0
1.754,-1.015,0.0
1.938,-1.015,0.0
2.123,-1.015,0.0
2.308,-1.015,0.0
2.492,-1.015,0.0
2.677,-1.015,0.0
2.861,-1.015,0.0
3.046,-1.015,0.0
3.231,-1.015,0.0
3.415,-1.015,0.024
3.6,-1.015,0.055
3.784,-1.015,0.05
3.969,-1.015,0.028
4.154,-1.015,0.0
4.338,-1.015,0.0
4.523,-1.015,0.0
4.707,-1.015,0.0
4.892,-1.015,0.0
5.077,-1.015,0.0
5.261,-1.015,0.0
5.446,-1.015,0.0
5.63,-1.015,0.0
5.815,-1.015,0.0
-5.815,-0.831,0.007
-5.63,-0.831,0.0
-5.446,-0.831,0.0
-5.261,-0.831,0.0
-5.077,-0.831,0.0
-4.892,-0.831,0.0
-4.707,-0.831,0.0
-4.523,-0.831,0.0
-4.338,-0.831,0.0
-4.154,-0.831,0.0
-3.969,-0.831,0.0
-3.784,-0.831,0.0
-3.6,-0.831,0.0
-3.415,-0.831,0.0
-3.231,-0.831,0.0
-3.046,-0.831,0.0
-2.861,-0.831,0.0
-2.677,-0.831,0.0
-2.492,-0.831,0.0
-2.308,-0.831,0.0
-2.123,-0.831,0.016
-1.938,-0.831,0.056
-1.754,-0.831,0.083
-1.569,-0.831,0.064
-1.385,-0.831,0.027
-1.2,-0.831,0.0
-1.015,-0.831,0.0
-0.831,-0.831,0.0
-0.646,-0.831,0.0
-0.462,-0.831,0.0
-0.277,-0.831,0.0
-0.092,-0.831,0.0
0.092,-0.831,0.0
0.277,-0.831,0.0
0.462,-0.831,0.0
0.646,-0.831,0.0
0.831,-0.831,0.0
1.015,-0.831,0.0
1.2,-0.831,0.0
1.385,-0.831,0.0
1.569,-0.831,0.0
1.754,-0.831,0.0
1.938,-0.831,0.0
2.123,-0.831,0.0
2.308,-0.831,0.0
2.492,-0.831,0.004
2.677,-0.831,0.0
2.861,-0.831,0.0
3.046,-0.831,0.0
3.231,-0.831,0.001
3.415,-0.831,0.042
3.6,-0.831,0.073
3.784,-0.831,0.068
3.969,-0.831,0.046
4.154,-0.831,0.0
4.338,-0.831,0.0
4.523,-0.831,0.0
4.707,-0.831,0.0
4.892,-0.831,0.0
5.077,-0.831,0.0
5.261,-0.831,0.0
5.446,-0.831,0.0
5.63,-0.831,0.0
5.815,-0.831,0.0
-5.815,-0.646,0.0
-5.63,-0.646,0.0
-5.446,-0.646,0.0
-5.261,-0.646,0.0
-5.077,-0.646,0.0
-4.892,-0.646,0.0
-4.707,-0.646,0.0
-4.523,-0.646,0.0
-4.338,-0.646,0.0
-4.154,-0.646,0.0
-3.969,-0.646,0.0
-3.784,-0.646,0.0
-3.6,-0.646,0.0
-3.415,-0.646,0.0
-3.231,-0.646,0.0
-3.046,-0.646,0.0
-2.861,-0.646,0.0
-2.677,-0.646,0.0
-2.492,-0.646,0.0
-2.308,-0.646,0.0
-2.123,-0.646,0.007
-1.938,-0.646,0.047
-1.754,-0.646,0.074
-1.569,-0.646,0.055
-1.385,-0.646,0.019
-1.2,-0.646,0.0
-1.015,-0.646,0.0
-0.831,-0.646,0.0
-0.646,-0.646,0.0
-0.462,-0.646,0.0
-0.277,-0.646,0.0
-0.092,-0.646,0.0
0.092,-0.646,0.0
0.277,-0.646,0.0
0.462,-0.646,0.0
0.646,-0.646,0.0
0.831,-0.646,0.0
1.015,-0.646,0.0
1.2,-0.646,0.0
1.385,-0.646,0.0
1.569,-0.646,0.0
1.754,-0.646,0.0
1.938,-0.646,0.0
2.123,-0.646,0.0
2.308,-0.646,0.0
2.492,-0.646,0.0
2.677,-0.646,0.0
2.861,-0.646,0.0
3.046,-0.646,0.0
3.231,-0.646,0.0
3.415,-0.646,0.033
3.6,-0.646,0.064
3.784,-0.646,0.06
3.969,-0.646,0.037
4.154,-0.646,0.0
4.338,-0.646,0.0
4.523,-0.646,0.0
4.707,-0.646,0.0
4.892,-0.646,0.0
5.077,-0.646,0.0
5.261,-0.646,0.0
5.446,-0.646,0.0
5.63,-0.646,0.0
5.815,-0.646,0.0
-5.815,-0.462,0.0
-5.63,-0.462,0.0
-5.446,-0.462,0.0
-5.261,-0.462,0.0
-5.077,-0.462,0.0
-4.892,-0.462,0.0
-4.707,-0.462,0.0
-4.523,-0.462,0.0
-4.338,-0.462,0.0
-4.154,-0.462,0.0
-3.969,-0.462,0.0
-3.784,-0.462,0.0
-3.6,-0.462,0.0
-3.415,-0.462,0.0
-3.231,-0.462,0.0
-3.046,-0.462,0.0
-2.861,-0.462,0.0
-2.677,-0.462,0.0
-2.492,-0.462,0.0
-2.308,-0.462,0.0
-2.123,-0.462,0.0
-1.938,-0.462,0.01
-1.754,-0.462,0.037
-1.569,-0.462,0.018
-1.385,-0.462,0.0
-1.2,-0.462,0.0
-1.015,-0.462,0.0
-0.831,-0.462,0.0
-0.646,-0.462,0.0
-0.462,-0.462,0.0
-0.277,-0.462,0.0
-0.092,-0.462,0.0
0.092,-0.462,0.0
0.277,-0.462,0.0
0.462,-0.462,0.0
0.646,-0.462,0.0
0.831,-0.462,0.0
1.015,-0.462,0.0
1.2,-0.462,0.0
1.385,-0.462,0.0
1.569,-0.462,0.0
1.754,-0.462,0.0
1.938,-0.462,0.0
2.123,-0.462,0.0
2.308,-0.462,0.0
2.492,-0.462,0.0
2.677,-0.462,0.0
2.861,-0.462,0.0
3.046,-0.462,0.0
3.231,-0.462,0.0
3.415,-0.462,0.0
3.6,-0.462,0.027
3.784,-0.462,0.023
3.969,-0.462,0.0
4.154,-0.462,0.0
4.338,-0.462,0.0
4.523,-0.462,0.0
4.707,-0.462,0.0
4.892,-0.462,0.0
5.077,-0.462,0.0
5.261,-0.462,0.0
5.446,-0.462,0.0
5.63,-0.462,0.0
5.815,-0.462,0.0
-5.815,-0.277,0.0
-5.63,-0.277,0.0
-5.446,-0.277,0.0
-5.261,-0.277,0.0
-5.077,-0.277,0.0
-4.892,-0.277,0.0
-4.707,-0.277,0.0
-4.523,-0.277,0.0
-4.338,-0.277,0.0
-4.154,-0.277,0.0
-3.969,-0.277,0.0
-3.784,-0.277,0.0
-3.6,-0.277,0.0
-3.415,-0.277,0.0
-3.231,-0.277,0.0
-3.046,-0.277,0.0
-2.861,-0.277,0.0
-2.677,-0.277,0.0
-2.492,-0.277,0.0
-2.308,-0.277,0.0
-2.123,-0.277,0.0
-1.938,-0.277,0.007
-1.754,-0.277,0.034
-1.569,-0.277,0.015
-1.385,-0.277,0.0
-1.2,-0.277,0.0
-1.015,-0.277,0.0
-0.831,-0.277,0.0
-0.646,-0.277,0.0
-0.462,-0.277,0.0
-0.277,-0.277,0.0
-0.092,-0.277,0.0
0.092,-0.277,0.0
0.277,-0.277,0.0
0.462,-0.277,0.0
0.646,-0.277,0.0
0.831,-0.277,0.0
1.015,-0.277,0.0
1.2,-0.277,0.0
1.385,-0.277,0.0
1.569,-0.277,0.0
1.754,-0.277,0.0
1.938,-0.277,0.0
2.123,-0.277,0.0
2.308,-0.277,0.0
2.492,-0.277,0.0
2.677,-0.277,0.0
2.861,-0.277,0.0
3.046,-0.277,0.0
3.231,-0.277,0.0
3.415,-0.277,0.0
3.6,-0.277,0.024
3.784,-0.277,0.02
3.969,-0.277,0.0
4.154,-0.277,0.0
4.338,-0.277,0.0
4.523,-0.277,0.0
4.707,-0.277,0.0
4.892,-0.277,0.0
5.077,-0.277,0.0
5.261,-0.277,0.0
5.446,-0.277,0.0
5.63,-0.277,0.0
5.815,-0.277,0.0
-5.815,-0.092,0.0
-5.63,-0.092,0.0
-5.446,-0.092,0.0
-5.261,-0.092,0.0
-5.077,-0.092,0.0
-4.892,-0.092,0.0
-4.707,-0.092,0.0
-4.523,-0.092,0.0
-4.338,-0.092,0.0
-4.154,-0.092,0.0
-3.969,-0.092,0.0
-3.784,-0.092,0.0
-3.6,-0.092,0.0
-3.415,-0.092,0.0
-3.231,-0.092,0.0
-3.046,-0.092,0.0
-2.861,-0.092,0.0
-2.677,-0.092,0.0
-2.492,-0.092,0.0
-2.308,-0.092,0.0
-2.123,-0.092,0.0
-1.938,-0.092,0.032
-1.754,-0.092,0.059
-1.569,-0.092,0.04
-1.385,-0.092,0.004
-1.2,-0.092,0.0
-1.015,-0.092,0.0
-0.831,-0.092,0.0
-0.646,-0.092,0.0
-0.462,-0.092,0.0
-0.277,-0.092,0.0
-0.092,-0.092,0.0
0.092,-0.092,0.0
0.277,-0.092,0.0
0.462,-0.092,0.0
0.646,-0.092,0.0
0.831,-0.092,0.0
1.015,-0.092,0.0
1.2,-0.092,0.0
1.385,-0.092,0.0
1.569,-0.092,0.0
1.754,-0.092,0.0
1.938,-0.092,0.0
2.123,-0.092,0.0
2.308,-0.092,0.0
2.492,-0.092,0.0
2.677,-0.092,0.0
2.861,-0.092,0.0
3.046,-0.092,0.0
3.231,-0.092,0.0
3.415,-0.092,0.018
3.6,-0.092,0.049
3.784,-0.092,0.045
3.969,-0.092,0.022
4.154,-0.092,0.0
4.338,-0.092,0.0
4.523,-0.092,0.0
4.707,-0.092,0.0
4.892,-0.092,0.0
5.077,-0.092,0.0
5.261,-0.092,0.0
5.446,-0.092,0.0
5.63,-0.092,0.0
5.815,-0.092,0.0
-5.815,0.092,0.056
-5.63,0.092,0.008
-5.446,0.092,0.0
-5.261,0.092,0.0
-5.077,0.092,0.0
-4.892,0.092,0.0
-4.707,0.092,0.0
-4.523,0.092,0.0
-4.338,0.092,0.0
-4.154,0.092,0.0
-3.969,0.092,0.0
-3.784,0.092,0.0
-3.6,0.092,0.0
-3.415,0.092,0.0
-3.231,0.092,0.0
-3.046,0.092,0.0
-2.861,0.092,0.006
-2.677,0.092,0.0
-2.492,0.092,0.0
-2.308,0.092,0.026
-2.123,0.092,0.065
-1.938,0.092,0.105
-1.754,0.092,0.132
-1.569,0.092,0.113
-1.385,0.092,0.077
-1.2,0.092,0.044
-1.015,0.092,0.015
-0.831,0.092,0.018
-0.646,0.092,0.033
-0.462,0.092,0.025
-0.277,0.092,0.004
-0.092,0.092,0.0
0.092,0.092,0.0
0.277,0.092,0.0
0.462,0.092,0.0
0.646,0.092,0.0
0.831,0.092,0.0
1.015,0.092,0.0
1.2,0.092,0.0
1.385,0.092,0.0
1.569,0.092,0.0
1.754,0.092,0.0
1.938,0.092,0.0
2.123,0.092,0.0
2.308,0.092,0.027
2.492,0.092,0.053
2.677,0.092,0.041
2.861,0.092,0.031
3.046,0.092,0.035
3.231,0.092,0.05
3.415,0.092,0.091
3.6,0.092,0.122
3.784,0.092,0.118
3.969,0.092,0.095
4.154,0.092,0.046
4.338,0.092,0.0
4.523,0.092,0.0
4.707,0.092,0.0
4.892,0.092,0.0
5.077,0.092,0.0
5.261,0.092,0.0
5.446,0.092,0.0
5.63,0.092,0.0
5.815,0.092,0.0
-5.815,0.277,0.11
-5.63,0.277,0.061
-5.446,0.277,0.011
-5.261,0.277,0.0
-5.077,0.277,0.0
-4.892,0.277,0.0
-4.707,0.277,0.0
-4.523,0.277,0.0
-4.338,0.277,0.0
-4.154,0.277,0.0
-3.969,0.277,0.0
-3.784,0.277,0.0
-3.6,0.277,0.0
-3.415,0.277,0.0
-3.231,0.277,0.031
-3.046,0.277,0.05
-2.861,0.277,0.059
-2.677,0.277,0.048
-2.492,0.277,0.046
-2.308,0.277,0.079
-2.123,0.277,0.119
-1.938,0.277,0.159
-1.754,0.277,0.186
-1.569,0.277,0.167
-1.385,0.277,0.13
-1.2,0.277,0.098
-1.015,0.277,0.069
-0.831,0.277,0.072
-0.646,0.277,0.087
-0.462,0.277,0.079
-0.277,0.277,0.058
-0.092,0.277,0.01
0.092,0.277,0.0
0.277,0.277,0.0
0.462,0.277,0.0
0.646,0.277,0.0
0.831,0.277,0.0
1.015,0.277,0.0
1.2,0.277,0.0
1.385,0.277,0.0
1.569,0.277,0.0
1.754,0.277,0.0
1.938,0.277,0.0
2.123,0.277,0.034
2.308,0.277,0.081
2.492,0.277,0.107
2.677,0.277,0.094
2.861,0.277,0.085
3.046,0.277,0.089
3.231,0.277,0.104
3.415,0.277,0.145
3.6,0.277,0.176
3.784,0.277,0.171
3.969,0.277,0.149
4.154,0.277,0.1
4.338,0.277,0.05
4.523,0.277,0.034
4.707,0.277,0.031
4.892,0.277,0.035
5.077,0.277,0.038
5.261,0.277,0.003
5.446,0.277,0.0
5.63,0.277,0.0
5.815,0.277,0.0
-5.815,0.462,0.131
-5.63,0.462,0.083
-5.446,0.462,0.033
-5.261,0.462,0.0
-5.077,0.462,0.0
-4.892,0.462,0.0
-4.707,0.462,0.0
-4.523,0.462,0.0
-4.338,0.462,0.0
-4.154,0.462,0.0
-3.969,0.462,0.0
-3.784,0.462,0.0
-3.6,0.462,0.0
-3.415,0.462,0.004
-3.231,0.462,0.052
-3.046,0.462,0.072
-2.861,0.462,0.08
-2.677,0.462,0.07
-2.492,0.462,0.067
-2.308,0.462,0.101
-2.123,0.462,0.14
-1.938,0.462,0.18
-1.754,0.462,0.207
-1.569,0.462,0.188
-1.385,0.462,0.152
-1.2,0.462,0.119
-1.015,0.462,0.09
-0.831,0.462,0.093
-0.646,0.462,0.108
-0.462,0.462,0.1
-0.277,0.462,0.079
-0.092,0.462,0.031
0.092,0.462,0.0
0.277,0.462,0.0
0.462,0.462,0.0
0.646,0.462,0.0
0.831,0.462,0.0
1.015,0.462,0.0
1.2,0.462,0.0
1.385,0.462,0.0
1.569,0.462,0.0
1.754,0.462,0.0
1.938,0.462,0.005
2.123,0.462,0.055
2.308,0.462,0.102
2.492,0.462,0.128
2.677,0.462,0.116
2.861,0.462,0.106
3.046,0.462,0.11
3.231,0.462,0.125
3.415,0.462,0.166
3.6,0.462,0.197
3.784,0.462,0.192
3.969,0.462,0.17
4.154,0.462,0.121
4.338,0.462,0.071
4.523,0.462,0.056
4.707,0.462,0.052
4.892,0.462,0.057
5.077,0.462,0.059
5.261,0.462,0.025
5.446,0.462,0.0
5.63,0.462,0.0
5.815,0.462,0.0
-5.815,0.646,0.124
-5.63,0.646,0.075
-5.446,0.646,0.025
-5.261,0.646,0.0
-5.077,0.646,0.0
-4.892,0.646,0.0
-4.707,0.646,0.0
-4.523,0.646,0.0
-4.338,0.646,0.0
-4.154,0.646,0.0
-3.969,0.646,0.0
-3.784,0.646,0.0
-3.6,0.646,0.0
-3.415,0.646,0.0
-3.231,0.646,0.045
-3.046,0.646,0.064
-2.861,0.646,0.073
-2.677,0.646,0.063
-2.492,0.646,0.06
-2.308,0.646,0.093
-2.123,0.646,0.133
-1.938,0.646,0.173
-1.754,0.646,0.2
-1.569,0.646,0.181
-1.385,0.646,0.144
-1.2,0.646,0.112
-1.015,0.646,0.083
-0.831,0.646,0.086
-0.646,0.646,0.101
-0.462,0.646,0.093
-0.277,0.646,0.072
-0.092,0.646,0.024
0.092,0.646,0.0
0.277,0.646,0.0
0.462,0.646,0.0
0.646,0.646,0.0
0.831,0.646,0.0
1.015,0.646,0.0
1.2,0.646,0.0
1.385,0.646,0.0
1.569,0.646,0.0
1.754,0.646,0.0
1.938,0.646,0.0
2.123,0.646,0.048
2.308,0.646,0.095
2.492,0.646,0.121
2.677,0.646,0.108
2.861,0.646,0.099
3.046,0.646,0.103
3.231,0.646,0.118
3.415,0.646,0.159
3.6,0.646,0.19
3.784,0.646,0.185
3.969,0.646,0.163
4.154,0.646,0.114
4.338,0.646,0.064
4.523,0.646,0.048
4.707,0.646,0.045
4.892,0.646,0.049
5.077,0.646,0.052
5.261,0.646,0.017
5.446,0.646,0.0
5.63,0.646,0.0
5.815,0.646,0.0
-5.815,0.831,0.113
-5.63,0.831,0.065
-5.446,0.831,0.015
-5.261,0.831,0.0
-5.077,0.831,0.0
-4.892,0.831,0.0
-4.707,0.831,0.0
-4.523,0.831,0.0
-4.338,0.831,0.0
-4.154,0.831,0.0
-3.969,0.831,0.0
-3.784,0.831,0.0
-3.6,0.831,0.0
-3.415,0.831,0.0
-3.231,0.831,0.035
-3.046,0.831,0.054
-2.861,0.831,0.063
-2.677,0.831,0.052
-2.492,0.831,0.05
-2.308,0.831,0.083
-2.123,0.831,0.122
-1.938,0.831,0.163
-1.754,0.831,0.19
-1.569,0.831,0.17
-1.385,0.831,0.134
-1.2,0.831,0.102
-1.015,0.831,0.073
-0.831,0.831,0.076
-0.646,0.831,0.091
-0.462,0.831,0.083
-0.277,0.831,0.061
-0.092,0.831,0.014
0.092,0.831,0.0
0.277,0.831,0.0
0.462,0.831,0.0
0.646,0.831,0.0
0.831,0.831,0.0
